timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-20T18:36:26,ML Task Sustainability,f3e44bfd-d4e4-442b-a52a-979b130069c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,338.609459108,0.0045468080123509,1.342788244701922e-05,42.5,29.11708776660694,4.7530388832092285,0.003996337025952,0.002635100441412,0.0004466505312146,0.0070780879985786,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,121.5324,25.0504,12.67477035522461,machine,N,1.0
2024-11-20T18:46:28,ML Task Sustainability,c4390bae-b3dd-4837-a8a1-8c847665b0ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,419.4129244889999,0.0057660825042243,1.3747984784325805e-05,42.5,29.967318244630015,4.7530388832092285,0.0049499286161965,0.0034729713894859,0.0005532518927703,0.0089761518984528,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,121.5324,25.0504,12.67477035522461,machine,N,1.0
2024-11-20T18:58:14,ML Task Sustainability,7b251981-e8f7-4d50-bc6f-423a799556d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,521.8722689680001,0.007186137962862553,1.3769917257862938e-05,42.5,29.8386178597955,4.7530388832092285,0.006159073255635412,0.00433930486033,0.0006883965912358815,0.011186774707201294,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.10.12,2.7.4,2,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x Tesla T4,121.5324,25.0504,12.67477035522461,machine,N,1.0
